dates,AUSTRALIA,CANADA,DENMARK,JAPAN,NewZealand,SWEDEN,SWISS,UK,USA
8/09/2010,0.045634,0.029086,0.000744,0.059937,0.033263,0.015818,0.072453,0.008529,0.038406
8/10/2010,0.049309,0.033363,0.000638,0.051143,0.038022,0.018819,0.072453,0.010201,0.026999
8/11/2010,0.046008,0.026154,0.000635,0.025413,0.034113,0.029965,0.046833,-0.004264,0.013503
8/12/2010,0.04705,0.022954,0.000736,0.02886,0.038553,0.029213,0.036139,-0.003487,0.009214
8/13/2010,0.039135,0.008495,0.000635,0.02705,0.030829,0.033462,0.032001,-0.010182,0.002692
8/16/2010,0.038972,0.004286,0.000286,-0.018005,0.028234,0.02674,0.022176,-0.016589,-0.014324
8/17/2010,0.022988,-0.010653,0.000414,-0.019314,0.004913,0.019476,0.010505,-0.013955,-0.01789
8/18/2010,0.030594,-0.015188,0.000422,-0.021023,0.003363,0.026263,0.014943,-0.012057,-0.01485
8/19/2010,0.035161,-0.009103,0.000483,-0.023597,0.010977,0.029416,0.004291,-0.013635,-0.013909
8/20/2010,0.02966,-0.010775,0.000514,-0.029659,0.009582,0.023799,-0.003084,-0.019741,-0.028047
8/23/2010,0.014919,-0.035888,-0.000119,-0.049943,-0.012872,0.023809,-0.004171,-0.047695,-0.057997
8/24/2010,0.026232,-0.027572,-0.000317,-0.053928,-0.01196,0.030162,-0.003289,-0.032835,-0.050043
8/25/2010,0.026267,-0.027954,-0.000556,-0.060807,-0.008404,0.029213,-0.019087,-0.040118,-0.06512
8/26/2010,0.023171,-0.030112,-0.000521,-0.05175,-0.014632,0.024511,-0.015356,-0.041292,-0.056336
8/27/2010,0.015072,-0.024763,-0.000462,-0.049157,-0.018698,0.022199,-0.013311,-0.035888,-0.057853
8/30/2010,0.012446,-0.047598,-0.000787,-0.057011,-0.030016,0.022377,-0.021258,-0.048549,-0.069466
8/31/2010,0.016544,-0.032365,-0.001125,-0.066772,-0.020318,0.019701,-0.034624,-0.046363,-0.071576
9/01/2010,-0.000296,-0.043792,-0.001053,-0.054983,-0.024922,0.008621,-0.028307,-0.047219,-0.069825
9/02/2010,-0.00282,-0.041345,-0.001043,-0.057195,-0.032771,0.008465,-0.031927,-0.042743,-0.069201
9/03/2010,-0.003776,-0.046342,-0.001066,-0.054182,-0.033457,0.008333,-0.025273,-0.042539,-0.066538
9/06/2010,-0.009712,-0.050678,-0.00125,-0.059595,-0.033095,-0.001641,-0.025718,-0.044782,-0.075597
9/07/2010,-0.014315,-0.061657,-0.00147,-0.074236,-0.048603,0.004478,-0.046506,-0.050147,-0.091167
9/08/2010,-0.017095,-0.068799,-0.001533,-0.064521,-0.046951,-0.005366,-0.04048,-0.060417,-0.089124
9/09/2010,-0.025692,-0.074647,-0.001482,-0.066854,-0.053177,-0.006267,-0.039563,-0.060344,-0.089697
9/10/2010,-0.027337,-0.074464,-0.001511,-0.062007,-0.055486,-0.010739,-0.029632,-0.055388,-0.090648
9/13/2010,-0.020227,-0.056258,-0.001538,-0.057685,-0.041795,-0.006653,-0.031443,-0.055416,-0.081449
9/14/2010,-0.020484,-0.060384,-0.001384,-0.062032,-0.04848,-0.003907,-0.03911,-0.049052,-0.08202
9/15/2010,-0.019465,-0.05705,-0.001346,-0.021659,-0.044043,-0.005412,-0.02803,-0.048707,-0.072747
9/16/2010,-0.010716,-0.050877,-0.001351,-0.01583,-0.024737,-0.001475,-0.010702,-0.043394,-0.067228
9/17/2010,-0.014032,-0.048961,-0.001341,-0.018038,-0.031018,-0.005378,-0.017605,-0.047424,-0.071512
9/20/2010,-0.023877,-0.061089,-0.001528,-0.007985,-0.03413,-0.01706,-0.019299,-0.04743,-0.065453
9/21/2010,-0.020209,-0.05422,-0.001232,-0.014733,-0.03315,-0.014344,-0.02402,-0.049585,-0.064201
9/22/2010,-0.009838,-0.03482,-0.001171,-0.001003,-0.024462,-0.006227,-0.028119,-0.037036,-0.037627
9/23/2010,-0.01067,-0.03411,-0.001104,-0.009051,-0.020567,-0.004144,-0.034795,-0.046375,-0.043483
9/24/2010,-0.007489,-0.031535,-0.001115,0.00072,-0.014564,-0.004843,-0.02542,-0.041788,-0.032814
9/27/2010,-0.012376,-0.027429,-0.001116,0.00787,-0.008695,-0.012294,-0.029768,-0.025885,-0.022725
9/28/2010,-0.009123,-0.017214,-0.000877,0.01023,-0.002893,-0.014814,-0.032262,-0.01721,-0.025907
9/29/2010,-0.006424,-0.006974,-0.000636,0.015465,0.017693,-0.0158,-0.030105,-0.009791,-0.021916
9/30/2010,-0.00216,-0.009391,-0.000631,0.018025,0.023283,-0.013487,-0.025142,-0.003457,-0.018151
10/01/2010,0.003098,-0.004692,-0.000668,0.021869,0.021674,-0.008018,-0.019897,0.000138,-0.011244
10/04/2010,0.009724,-0.010699,-0.000184,-0.000339,0.023154,-0.004327,-0.031171,-0.009036,-0.02421
10/05/2010,0.022242,-0.01301,-0.000138,0.001909,0.034778,-0.00037,-0.025191,-0.005049,-0.02762
10/06/2010,0.031716,-0.000911,0.000031,0.007833,0.046337,0.006725,-0.005467,0.009621,-0.010409
10/07/2010,0.027985,0.007163,0.000224,0.004569,0.052376,0.001328,0.001627,0.010022,-0.006772
10/08/2010,0.026635,0.008554,0.000274,-0.001519,0.04945,0.005176,-0.004316,0.010022,-0.007367
10/11/2010,0.032295,0.023329,0.000428,0.005189,0.052,-0.002374,0.004074,0.021641,0.01389
10/12/2010,0.029673,0.018959,0.000201,0.003203,0.049416,-0.006388,-0.002544,0.034937,0.011745
10/13/2010,0.019045,0.011669,0.00035,0.011213,0.037274,-0.010231,-0.000837,0.038298,0.01841
10/14/2010,0.023642,0.021274,0.000251,0.014843,0.049685,-0.013653,0.002283,0.035958,0.027191
10/15/2010,0.025227,0.023416,0.000275,0.009259,0.050464,-0.009702,0.001381,0.030896,0.021986
10/18/2010,0.024643,0.02466,0.000205,0.007065,0.053156,-0.010329,-0.004873,0.032139,0.030544
10/19/2010,0.032981,0.026504,0.000211,-0.009022,0.053942,-0.002304,-0.008634,0.03035,0.013299
10/20/2010,0.024446,0.02604,0.000205,-0.009207,0.055769,-0.008393,-0.019159,0.028172,0.021815
10/21/2010,0.025963,0.024383,0.000233,-0.003525,0.061698,-0.011798,-0.011585,0.0362,0.024269
10/22/2010,0.0267,0.024278,0.000262,-0.006257,0.06265,-0.016779,-0.005194,0.036853,0.018709
10/25/2010,0.036089,0.051035,0.000249,0.008322,0.056604,-0.007607,0.020945,0.046417,0.042409
10/26/2010,0.035254,0.050126,0.000181,0.007649,0.053091,0.004503,0.021625,0.029519,0.03603
10/27/2010,0.040321,0.054417,0.000439,0.012485,0.054326,0.006948,0.027982,0.030825,0.041392
10/28/2010,0.039207,0.055162,0.000443,0.012231,0.049384,0.008038,0.029653,0.029599,0.050167
10/29/2010,0.036714,0.048841,0.000197,0.007419,0.034201,0.005369,0.029814,0.026475,0.05006
11/01/2010,0.039095,0.055507,0.000461,0.017462,0.0351,0.015209,0.050465,0.031075,0.060888
11/02/2010,0.040583,0.068484,0.000452,0.024507,0.039774,0.021763,0.045142,0.033915,0.062624
11/03/2010,0.041072,0.052584,0.000208,0.030379,0.032241,0.021674,0.048965,0.023322,0.045759
11/04/2010,0.03824,0.060687,0.000152,0.03553,0.022616,0.016282,0.046645,0.025672,0.060659
11/05/2010,0.025113,0.04606,-0.000034,0.030918,0.009437,0.015614,0.028182,0.016552,0.047036
11/08/2010,0.019765,0.04336,-0.000503,0.012763,0.001226,0.017066,0.025789,0.027491,0.050279
11/09/2010,0.025244,0.042663,-0.000185,0.01583,-0.001173,0.019023,0.029321,0.029854,0.053984
11/10/2010,0.024439,0.030626,-0.000115,0.021029,-0.002558,0.018686,0.027978,0.020724,0.035151
11/11/2010,0.024032,0.028524,-0.000093,0.015429,-0.004484,0.023484,0.024509,0.010764,0.033053
11/12/2010,0.035479,0.035819,-0.000141,0.016503,0.004007,0.026508,0.030979,0.013255,0.035487
11/15/2010,0.027993,0.024471,0.00027,0.007059,-0.018496,0.030854,0.04379,-0.008498,0.019495
11/16/2010,0.037778,0.043767,0.000794,0.01418,-0.013727,0.043633,0.044471,0.006643,0.026631
11/17/2010,0.036371,0.038944,0.000774,0.016379,-0.015885,0.042575,0.047031,0.0006,0.029108
11/18/2010,0.034636,0.042108,0.000819,0.027535,-0.016323,0.041493,0.058041,0.000647,0.033597
11/19/2010,0.042694,0.048376,0.000856,0.029663,-0.014084,0.044164,0.065974,0.007477,0.037948
11/22/2010,0.056237,0.042324,0.00048,0.038006,0.003422,0.045185,0.077673,0.00345,0.038142
11/23/2010,0.058531,0.038315,0.000326,0.025944,0.004853,0.042421,0.059401,-0.00236,0.027384
11/24/2010,0.04486,0.025603,0.000267,0.025289,0.003129,0.031169,0.051279,-0.000624,0.020446
11/25/2010,0.04489,0.021739,0.000382,0.026511,0.003407,0.030485,0.056026,-0.000872,0.018921
11/26/2010,0.051662,0.021257,0.000185,0.01998,0.004956,0.03108,0.049086,-0.003173,0.00717
11/29/2010,0.056847,0.020964,-0.000254,0.02358,0.025196,0.023864,0.048269,-0.010446,-0.003836
11/30/2010,0.037801,0.007398,-0.000381,0.003748,0.014203,0.01971,0.04118,-0.031788,-0.02023
12/01/2010,0.039603,-0.000255,-0.00017,0.010637,0.021909,0.01639,0.046783,-0.021004,-0.026726
12/02/2010,0.036977,-0.006903,-0.000099,0.015179,0.021585,0.012285,0.0466,-0.011787,-0.018651
12/03/2010,0.037816,0.007385,-0.00002,0.015924,0.023338,0.012225,0.043274,-0.006393,-0.002642
12/06/2010,0.022977,0.021212,-0.000008,0.002006,0.013315,0.022674,0.028559,-0.003512,0.010527
12/07/2010,0.030634,0.033533,0.000134,0.020946,0.016143,0.022326,0.040741,0.001934,0.023226
12/08/2010,0.04392,0.038792,0.000672,0.032512,0.040484,0.023488,0.043619,0.00481,0.017553
12/09/2010,0.034506,0.035091,0.000415,0.026044,0.038447,0.019336,0.036172,0.004941,0.014764
12/10/2010,0.035635,0.037961,0.000348,0.02922,0.038311,0.020013,0.035509,0.004153,0.018129
12/13/2010,0.027511,0.043521,0.000494,0.028805,0.031673,0.036356,0.019971,0.014663,0.024585
12/14/2010,0.006564,0.022717,0.000285,0.011932,0.026398,0.021091,0.001095,0.008194,0.003646
12/15/2010,-0.0022,0.01032,0.000134,0.011314,0.029091,0.016194,-0.005566,0.014255,-0.002458
12/16/2010,-0.003959,0.003053,-0.000217,0.005227,0.031873,0.009736,-0.005871,0.005996,-0.012562
12/17/2010,-0.008635,0.004407,-0.000289,-0.000625,0.027071,0.00657,-0.009047,0.010534,-0.015955
12/20/2010,-0.014261,-0.002719,-0.000521,-0.010517,0.015178,0.009844,-0.024628,0.001645,-0.029452
12/21/2010,-0.030968,-0.004683,-0.00046,-0.012935,-0.004476,0.000072,-0.031895,0.002749,-0.020961
12/22/2010,-0.042857,-0.013652,-0.000468,-0.02734,-0.014976,0.003944,-0.04415,0.001576,-0.036546
12/23/2010,-0.047772,-0.020605,-0.000158,-0.034432,-0.022543,0.00176,-0.038035,-0.001143,-0.038725
12/24/2010,-0.043878,-0.021347,-0.000303,-0.031895,-0.01923,0.004116,-0.032996,0,-0.034792
12/27/2010,-0.043707,-0.027002,-0.000097,-0.03308,-0.013422,0.016347,-0.019284,-0.008166,-0.040306
12/28/2010,-0.057766,-0.039225,0.000074,-0.054688,-0.019507,0.021209,-0.039006,-0.008498,-0.044587
12/29/2010,-0.052785,-0.034719,0.000137,-0.039554,-0.020952,0.016023,-0.02809,-0.009405,-0.036458
12/30/2010,-0.040587,-0.023654,0.000154,-0.032503,-0.015383,0.014759,-0.031437,0.003703,-0.025527
12/31/2010,-0.042958,-0.019695,-0.000212,-0.030387,-0.022565,0.018677,-0.026464,-0.003401,-0.01554
1/03/2011,-0.040182,-0.030129,-0.000192,-0.03238,-0.023709,0.007257,-0.037067,0.013022,-0.032951
1/04/2011,-0.015227,-0.014324,-0.00009,-0.021177,-0.016576,0.011909,-0.023998,0.011541,-0.023358
1/05/2011,-0.010472,-0.024322,-0.000224,-0.014987,-0.015566,0.011681,-0.02194,0.007178,-0.030792
1/06/2011,-0.01565,-0.031157,-0.000455,-0.024428,-0.017243,0.01576,-0.031656,-0.002194,-0.039136
1/07/2011,-0.023557,-0.041637,-0.000503,-0.031438,-0.029462,0.016134,-0.036202,-0.012146,-0.04318
1/10/2011,-0.033458,-0.055847,-0.000845,-0.055134,-0.038266,0.011303,-0.048873,-0.023047,-0.057722
1/11/2011,-0.027478,-0.053731,-0.000738,-0.047703,-0.037722,0.007761,-0.040367,-0.017917,-0.050493
1/12/2011,-0.024013,-0.040129,-0.000902,-0.038296,-0.032404,0.008009,-0.037763,-0.017665,-0.036952
1/13/2011,-0.008383,-0.016638,-0.000861,-0.023461,-0.024473,0.018938,-0.024241,-0.006931,-0.016293
1/14/2011,0.003012,-0.011615,-0.000904,-0.021358,-0.020061,0.01934,-0.022966,-0.006574,-0.014248
1/17/2011,-0.009043,-0.017134,-0.000727,-0.032338,-0.041609,0.024328,-0.021609,-0.008713,-0.01735
1/18/2011,0.001017,-0.004774,-0.000601,-0.021884,-0.028417,0.022126,-0.003544,-0.003635,-0.014233
1/19/2011,0.001586,0.000888,-0.000527,-0.026634,-0.021463,0.020121,-0.002485,0.003311,-0.01086
1/20/2011,0.014645,0.0033,-0.000474,-0.021372,-0.004072,0.026717,0.000524,0.006032,-0.016928
1/21/2011,0.020424,0.006872,-0.000321,-0.012699,0.00484,0.026906,0.004223,0.00957,-0.004159
1/24/2011,0.000546,-0.004712,-0.000315,-0.007785,-0.027182,0.020591,0.00775,0.008179,-0.006656
1/25/2011,0.009145,0.005427,-0.000259,-0.001852,-0.030122,0.014023,0.007571,0.00928,-0.00901
1/26/2011,0.019572,0.012378,-0.000574,0.001869,-0.021423,0.002523,0.008357,0.007477,-0.004454
1/27/2011,0.023724,0.014019,-0.000425,0.012432,-0.026982,-0.001362,0.015859,0.00692,-0.001536
1/28/2011,0.016945,0.010483,-0.000381,-0.002731,-0.035696,0.002151,0.004086,0.005142,-0.009325
1/31/2011,0.01089,0.015799,-0.000286,-0.009637,-0.049429,0.00556,0.005593,0.006436,-0.012703
2/01/2011,-0.00517,0.00812,-0.000327,-0.021786,-0.057258,-0.001932,0.0002,-0.003088,-0.010993
2/02/2011,-0.00533,0.00456,-0.000401,-0.022743,-0.068425,0.004249,-0.00105,-0.008511,-0.013355
2/03/2011,-0.021817,-0.006061,-0.000437,-0.033232,-0.069701,-0.000466,-0.003464,-0.018741,-0.026304
2/04/2011,-0.031048,-0.012219,-0.000402,-0.036962,-0.074643,-0.004381,0.000725,-0.01899,-0.031964
2/07/2011,-0.029103,-0.009563,-0.000542,-0.032243,-0.0649,-0.002962,0.002248,-0.02133,-0.027809
2/08/2011,-0.023608,0.007383,-0.000554,-0.024444,-0.064614,-0.006336,0.015261,-0.012566,-0.009597
2/09/2011,-0.011878,0.008105,-0.00048,-0.002065,-0.050713,-0.000907,0.024713,-0.015992,-0.009978
2/10/2011,-0.012268,0.002069,-0.00043,-0.00127,-0.049802,-0.001893,0.02288,-0.021569,-0.017707
2/11/2011,-0.014234,-0.008037,-0.000303,-0.002518,-0.045672,-0.005032,0.024978,-0.020292,-0.021376
2/14/2011,-0.047982,-0.037184,-0.000322,0.004784,-0.067467,-0.028685,0.027523,-0.031455,-0.033907
2/15/2011,-0.051035,-0.037362,-0.000422,0.02491,-0.078961,-0.026232,0.03477,-0.038029,-0.037178
2/16/2011,-0.045813,-0.042779,-0.000284,-0.012331,-0.073894,-0.021597,0.024203,-0.036085,-0.045184
2/17/2011,-0.050377,-0.04128,-0.000401,-0.014426,-0.076036,-0.020216,0.011559,-0.038426,-0.040636
2/18/2011,-0.049319,-0.037723,-0.000425,-0.009611,-0.077936,-0.019588,0.015748,-0.037605,-0.036366
2/21/2011,-0.028396,-0.030571,-0.000363,-0.006028,-0.059363,-0.018134,0.010759,-0.031097,-0.032922
2/22/2011,-0.014336,-0.025722,-0.000339,-0.010847,-0.033648,-0.019721,-0.000225,-0.037454,-0.036569
2/23/2011,0.002331,-0.012412,-0.000381,-0.010352,-0.012834,-0.020263,-0.006603,-0.036918,-0.027721
2/24/2011,-0.002599,-0.019472,-0.000461,-0.018002,-0.013418,-0.017806,-0.011644,-0.027113,-0.025666
2/25/2011,-0.01315,-0.026523,-0.000343,-0.021576,-0.022181,-0.014786,-0.012787,-0.027709,-0.028805
2/28/2011,-0.004083,-0.016647,-0.000385,-0.034456,-0.005107,-0.019562,-0.013772,-0.033004,-0.020695
3/01/2011,-0.005371,-0.02473,-0.000103,-0.036537,-0.008328,-0.026014,-0.009434,-0.043246,-0.026223
3/02/2011,0.003329,-0.010188,-0.000118,-0.051808,0.012908,-0.018668,-0.025884,-0.037231,-0.019336
3/03/2011,0.010823,-0.004584,-0.000107,-0.038977,0.019394,-0.012431,-0.012785,-0.030221,-0.015093
3/04/2011,0.016555,-0.003951,-0.000054,-0.035311,0.029467,-0.009308,-0.014036,-0.025735,-0.011482
3/07/2011,0.007646,-0.009307,-0.000114,-0.064701,0.034611,-0.016416,-0.015343,-0.018203,-0.023905
3/08/2011,0.012945,-0.013347,-0.00003,-0.058123,0.023453,-0.017711,-0.012609,-0.018373,-0.028159
3/09/2011,0.008895,-0.021854,0.000003,-0.064632,0.021339,-0.017331,-0.017681,-0.025869,-0.036617
3/10/2011,0.011193,-0.025318,0.000013,-0.069127,0.020299,-0.016192,-0.020827,-0.024194,-0.045386
3/11/2011,0.008033,-0.0207,0.000052,-0.081222,0.014086,-0.015452,-0.024498,-0.019368,-0.042454
3/14/2011,0.010678,-0.022729,-0.000066,-0.064864,0.036099,-0.017377,-0.003368,-0.030447,-0.037486
3/15/2011,0.030905,-0.012991,-0.000046,-0.063397,0.048179,-0.002697,-0.005846,-0.016347,-0.034941
3/16/2011,0.037835,-0.003764,0,-0.072357,0.05513,0.00945,-0.017162,-0.018178,-0.035431
3/17/2011,0.046896,-0.00018,0.000038,-0.083501,0.07493,0.006184,-0.02331,-0.018029,-0.028299
3/18/2011,0.042937,0.003973,-0.000158,-0.045503,0.070746,-0.001551,-0.012265,-0.012311,-0.020085
3/21/2011,0.042425,0.002216,-0.000143,-0.039686,0.06357,0.003564,-0.008448,-0.014797,-0.023216
3/22/2011,0.038738,0.002228,-0.000097,-0.034669,0.053392,0.0104,-0.001494,-0.013937,-0.025447
3/23/2011,0.033668,0.00119,-0.000121,-0.041663,0.049338,0.009796,-0.005091,-0.011495,-0.031648
3/24/2011,0.027705,-0.000838,-0.000064,-0.037611,0.038853,0.01009,-0.000202,-0.000853,-0.026236
3/25/2011,0.017461,-0.001669,-0.000032,-0.037858,0.029692,0.013628,0.004848,-0.000171,-0.030196
3/28/2011,0.014976,-0.018561,0.000009,-0.050009,0.027384,0.006088,-0.000767,-0.006146,-0.037804
3/29/2011,0.01436,-0.024354,-0.000038,-0.041979,0.008788,0.002125,-0.000139,-0.011169,-0.052754
3/30/2011,0.011514,-0.027861,-0.000076,-0.028677,0.008881,-0.000929,0.008647,-0.013652,-0.05179
3/31/2011,0.015277,-0.019489,-0.000251,-0.023948,0.013885,0.002001,0.006845,-0.00488,-0.044998
4/01/2011,0.009748,-0.031241,-0.000209,-0.009606,0.006353,0.001628,0.018104,-0.008151,-0.048169
4/04/2011,0.000565,-0.034136,-0.000031,-0.005803,-0.01381,-0.003355,0.023403,-0.020199,-0.045087
4/05/2011,0.0044,-0.030052,0.00002,0.026393,-0.005841,-0.003864,0.033526,-0.019913,-0.02884
4/06/2011,0.023496,-0.013918,-0.000012,0.046148,0.011373,0.002048,0.035428,-0.00488,-0.011704
4/07/2011,0.01621,-0.016592,-0.000048,0.03944,0.009673,0.002151,0.032722,-0.008493,-0.015667
4/08/2011,0.02011,-0.009445,-0.000054,0.047542,0.014488,-0.002338,0.035717,-0.002891,-0.005627
4/11/2011,0.034123,0.008984,0.000123,0.053142,0.02425,0.007374,0.03878,0.013198,0.010209
4/12/2011,0.038495,0.01649,0.000233,0.054643,0.029766,0.012599,0.030694,0.020754,0.020154
4/13/2011,0.031786,0.014677,0.000211,0.058045,0.015836,0.004467,0.027262,0.01542,0.020037
4/14/2011,0.028147,0.011885,0.000201,0.046091,0.013012,-0.000147,0.022263,0.008012,0.017052
4/15/2011,0.023656,0.008372,0.000141,0.043898,0.00339,-0.006066,0.023077,0.008566,0.014176
4/18/2011,0.012985,-0.005414,-0.000043,0.006371,0.001299,0.00087,0.017285,-0.006821,-0.003909
4/19/2011,0.017695,-0.009407,-0.000237,0.011113,0.004408,-0.000149,0.019529,-0.005277,0.003551
4/20/2011,0.022999,0.00349,-0.000082,0.033997,0.018975,-0.005018,0.040038,0.011593,0.024237
4/21/2011,0.021384,0.004775,-0.000103,0.029379,0.019288,-0.007167,0.033319,0.005796,0.028325
4/22/2011,0.021384,0.004775,-0.000103,0.029379,0.019288,-0.007167,0.033319,0.005796,0.028325
4/25/2011,0.019338,0.010816,-0.000145,0.032736,0.034764,-0.00535,0.042715,0.021516,0.033457
4/26/2011,0.023057,0.006092,-0.000286,0.040213,0.041852,0.001951,0.048391,0.029947,0.035793
4/27/2011,0.020389,0.005712,-0.00029,0.046668,0.045792,0.004852,0.058372,0.02249,0.025547
4/28/2011,0.02069,0.01029,-0.000032,0.04376,0.058913,0.005176,0.060036,0.027197,0.037858
4/29/2011,0.019117,0.010248,0.000019,0.040721,0.051418,0.00675,0.055695,0.02614,0.038755
5/02/2011,0.007452,0.006374,0.000083,0.033457,0.047089,0.001001,0.056411,0.013036,0.030873
5/03/2011,0.00667,-0.001083,-0.000025,0.025722,0.043882,-0.001888,0.046328,0.017503,0.026529
5/04/2011,0.015275,-0.001333,0.000021,0.022075,0.051003,0.007235,0.047299,0.010159,0.020642
5/05/2011,0.010151,-0.010031,-0.000008,-0.004636,0.036895,0.009122,0.03923,-0.000438,0.002345
5/06/2011,-0.008322,-0.023646,0.000023,-0.004051,0.017429,0.005611,0.039514,-0.008223,-0.004969
